booking_id,months_as_member,hours_before,day_of_week,part_of_day,category,attended,day_of_month
2623,18,38,Thu,AM,Gym,1,6
2624,5,8,Thu,AM,Gym,1,6
2625,20,13,Fri,AM,Class,1,14
2626,17,24,Fri,AM,Gym,1,14
2627,12,37,Tue,PM,Gym,1,11
2628,7,11,Sat,AM,Class,1,8
2629,6,18,Sun,AM,Class,1,9
2630,15,47,Thu,AM,Class,1,13
2631,7,40,Tue,AM,Gym,1,11
2632,20,41,Tue,PM,Gym,1,11
2633,9,18,Mon,AM,Gym,0,3
2634,10,21,Thu,PM,Class,1,13
2635,48,39,Fri.,AM,Gym,1,7
2636,26,23,Mon,AM,Gym,1,10
2637,27,24,Fri,AM,Class,1,7
2638,5,1,Fri,PM,Gym,1,14
2639,14,44,Sun,AM,Class,1,9
2640,20,10,Mon,AM,Gym,1,10
2641,13,6,Sun,AM,Gym,1,16
2642,21,32,Thu,AM,Gym,1,13
2643,19,41,Sat,AM,Class,1,8
2644,12,38,Wed,AM,Gym,1,12
2645,7,1,Sun,PM,Class,1,9
2646,28,43,Sun,AM,Gym,1,16
2647,13,19,Thu,AM,Gym,1,13
2648,31,45,Tue,AM,Gym,1,4
2649,33,3,Fri,AM,Class,1,14
2650,39,39,Fri,AM,Gym,1,7
2651,17,17,Mon,AM,Class,1,10
2652,4,28,Thu,AM,Class,1,13
2653,9,16,Sat,AM,Gym,1,15
2654,15,53,Tue,PM,Gym,1,4
2655,10,26,Tue,AM,Class,1,4
2656,6,53,Fri,AM,Gym,1,14
2657,4,12,Sun,AM,Class,1,16
2658,15,9,Tue,AM,Class,1,4
2659,13,12,Wed,AM,Gym,0,5
2660,5,28,Fri,AM,Gym,1,14
2661,15,14,Fri,AM,Gym,1,7
2662,13,21,Mon,AM,Class,1,3
2663,7,16,Sun,AM,Class,1,9
2664,15,16,Thu,AM,Class,0,13
2665,12,21,Tue,AM,Gym,1,4
2666,7,41,Fri,AM,Gym,1,7
2667,9,38,Fri,AM,Gym,1,7
2668,3,34,Mon,PM,Gym,1,3
2669,9,33,Tue,PM,Class,1,18
2670,10,33,Tue,AM,Gym,1,18
2671,8,33,Wed,AM,Gym,1,19
2672,20,33,Wednesday,AM,Class,1,19
2673,13,33,Fri,AM,Class,1,21
2674,10,33,Fri,AM,Gym,1,21
2675,25,33,Mon,AM,Class,1,17
2676,4,33,Mon,AM,Gym,0,17
2677,19,33,Sat,AM,Gym,0,22
2678,13,33,Sat,AM,Gym,1,22
2679,33,33,Sat,AM,Gym,1,22
2680,18,33,Sun,AM,Gym,1,23
2681,24,33,Thu,PM,Class,1,20
2682,8,33,Thu,AM,Class,1,20
2683,7,33,Thu,PM,Gym,0,20
2684,9,33,Thu,PM,Gym,1,20
2685,6,33,Tue,PM,Gym,1,18
2686,90,33,Wed,PM,Gym,1,19
2687,11,33,Wednesday,AM,Class,1,19
2688,6,33,Fri,AM,Gym,1,21
2689,15,33,Fri,AM,Gym,1,21
2690,7,33,Fri,AM,Gym,0,21
2691,8,33,Fri,AM,Gym,1,21
2692,6,33,Fri,AM,Gym,0,21
2693,8,33,Fri,AM,Gym,1,21
2694,16,33,Mon,AM,Gym,1,17
2695,11,33,Mon,AM,Class,1,17
2696,6,33,Sat,PM,Gym,1,22
2697,8,33,Sat,AM,Gym,1,22
2698,14,33,Sun,AM,Gym,1,23
2699,11,33,Thu,PM,Class,1,20
2700,16,9,Fri,AM,Class,1,7
2701,12,48,Fri,AM,Gym,1,7
2702,29,52,Sat,PM,Gym,1,8
2703,41,7,Wed,PM,Gym,1,12
2704,4,48,Fri,AM,Gym,1,7
2705,9,45,Mon,AM,Gym,1,3
2706,23,26,Fri.,AM,Gym,1,7
2707,6,44,Tue,AM,Gym,1,4
2708,13,51,Fri,AM,Gym,1,7
2709,8,40,Fri,AM,Class,1,7
2710,9,43,Fri,AM,Gym,1,7
2711,69,25,Sun,PM,Class,1,16
2712,11,16,Sun,AM,Class,1,9
2713,11,3,Fri,AM,Gym,1,7
2714,10,36,Sun,AM,Class,0,16
2715,16,32,Tue,AM,Gym,1,11
2716,34,18,Tue,AM,Class,1,11
2717,6,53,Mon,AM,Gym,0,3
2718,12,43,Sun,PM,Class,1,9
2719,10,25,Fri.,AM,Gym,0,7
2720,29,45,Sun,AM,Class,1,16
2721,9,20,Fri,AM,Class,1,14
2722,8,6,Tue,PM,Gym,1,11
2723,38,37,Fri,AM,Gym,1,7
2724,3,44,Fri,AM,Gym,1,7
2725,22,1,Mon,AM,Gym,1,3
2726,10,33,Mon,AM,Class,1,10
2727,3,40,Sun,AM,Class,1,16
2728,10,52,Thu,AM,Gym,1,6
2729,9,50,Fri,AM,Gym,1,14
2730,2,19,Thu,PM,Gym,1,13
2731,6,47,Mon,AM,Class,1,10
2732,5,5,Sun,AM,Gym,0,16
2733,14,18,Fri,AM,Class,0,14
2734,7,11,Mon,AM,Class,1,3
2735,26,14,Sat,PM,Gym,1,8
2736,11,17,Wednesday,PM,Gym,1,5
2737,7,38,Thu,PM,Class,0,6
2738,33,54,Fri,AM,Gym,1,7
2739,26,48,Thu,AM,Class,1,13
2740,3,30,Mon,AM,Gym,1,3
2741,8,1,Fri,AM,Class,1,14
2742,19,46,Fri,AM,Gym,1,7
2743,33,52,Sun,AM,Gym,1,9
2744,14,6,Thu,AM,Class,0,6
2745,8,34,Wed,AM,Class,1,5
2746,33,56,Sat,AM,Class,1,15
2747,12,18,Monday,AM,Gym,1,3
2748,11,38,Thu,AM,Gym,1,6
2749,8,34,Thu,AM,Class,1,20
2750,8,34,Thu,AM,Gym,1,20
2751,7,34,Thu,PM,Gym,1,20
2752,9,34,Thu,AM,Gym,1,20
2753,11,34,Tue,PM,Class,1,18
2754,15,34,Tue,AM,Gym,1,18
2755,16,34,Tue,AM,Gym,1,18
2756,8,34,Wed,PM,Class,1,19
2757,13,34,Fri,AM,Gym,0,21
2758,38,34,Fri,AM,Class,1,21
2759,22,34,Fri,AM,Gym,1,21
2760,30,34,Fri,AM,Class,1,21
2761,18,34,Fri,AM,Gym,1,21
2762,3,34,Fri,AM,Class,1,21
2763,14,34,Fri,AM,Gym,1,21
2764,12,34,Mon,AM,Class,1,17
2765,7,34,Mon,AM,Gym,0,17
2766,50,34,Mon,AM,Gym,1,17
2767,19,34,Mon,PM,Gym,1,17
2768,7,34,Sat,PM,Class,1,22
2769,19,34,Sat,PM,Gym,1,22
2770,24,16,Sun,PM,Gym,1,9
2771,12,19,Sat,AM,Gym,1,8
2772,31,11,Mon,AM,Class,1,10
2773,26,4,Thu,AM,Gym,1,13
2774,38,22,Fri,AM,Class,1,7
2775,6,54,Fri,AM,Class,1,7
2776,14,13,Sat,AM,Gym,1,15
2777,5,45,Fri,AM,Class,1,7
2778,12,7,Thu,AM,Class,1,13
2779,33,30,Mon,AM,Class,1,3
2780,32,50,Tue,AM,Class,1,11
2781,8,22,Sun,PM,Gym,1,9
2782,7,52,Thu,AM,Class,1,13
2783,9,54,Sun,AM,Gym,1,9
2784,14,35,Mon,AM,Class,1,10
2785,18,32,Mon,AM,Gym,1,10
2786,38,34,Wed,PM,Gym,1,12
2787,7,33,Thu,PM,Class,1,13
2788,19,47,Thu,AM,Gym,1,13
2789,21,9,Fri,AM,Gym,0,7
2790,30,42,Sat,AM,Gym,1,15
2791,3,35,Fri.,AM,Gym,1,7
2792,13,42,Sun,AM,Gym,1,16
2793,11,45,Sat,AM,Class,1,15
2794,7,18,Wednesday,AM,Gym,1,12
2795,3,55,Thu,AM,Gym,1,6
2796,10,27,Fri,AM,Gym,1,14
2797,13,37,Sun,PM,Class,1,9
2798,6,42,Thu,AM,Gym,1,6
2799,10,54,Sat,PM,Gym,1,8
2800,12,52,Thu,AM,Gym,1,6
2801,38,22,Tue,AM,Gym,1,11
2802,8,25,Thu,PM,Class,0,6
2803,16,53,Mon,AM,Gym,1,10
2804,11,10,Sat,AM,Gym,0,15
2805,36,47,Sat,AM,Class,1,8
2806,11,8,Fri,AM,Class,1,14
2807,15,25,Thu,AM,Gym,1,13
2808,11,2,Tue,AM,Gym,1,4
2809,13,13,Sat,AM,Class,1,15
2810,9,34,Wed,PM,Gym,1,12
2811,2,46,Tue,AM,Class,1,11
2812,8,53,Mon,PM,Gym,0,3
2813,3,39,Fri,AM,Class,0,14
2814,6,17,Sun,PM,Gym,1,9
2815,8,35,Sat,PM,Gym,1,22
2816,19,35,Sun,AM,Class,0,23
2817,6,35,Sun,AM,Class,1,23
2818,55,35,Sun,AM,Gym,1,23
2819,6,35,Sun,AM,Class,1,23
2820,17,35,Sun,AM,Gym,1,23
2821,8,35,Thu,PM,Class,1,20
2822,28,35,Thu,AM,Class,1,20
2823,11,35,Thu,PM,Gym,1,20
2824,27,35,Thu,PM,Class,1,20
2825,4,35,Thu,PM,Gym,1,20
2826,9,35,Thu,PM,Gym,1,20
2827,26,35,Thu,AM,Gym,1,20
2828,10,35,Thu,PM,Class,1,20
2829,7,35,Thu,AM,Class,1,20
2830,7,35,Thu,AM,Gym,1,20
2831,12,35,Tue,PM,Gym,1,18
2832,5,35,Tue,AM,Gym,0,18
2833,2,35,Wed,PM,Gym,1,19
2834,10,35,Wed,AM,Gym,1,19
2835,9,35,Wednesday,PM,Gym,1,19
2836,5,35,Fri,AM,Gym,1,21
2837,6,1,Tue,AM,Gym,1,4
2838,6,18,Fri,AM,Class,0,7
2839,8,44,Sat,AM,Gym,1,15
2840,14,16,Sun,PM,Gym,1,9
2841,52,29,Tue,AM,Class,1,4
2842,9,10,Tue,AM,Gym,1,11
2843,7,14,Thu,AM,Class,1,6
2844,8,27,Tue,PM,Gym,1,11
2845,16,46,Thu,AM,Class,1,6
2846,9,7,Sat,AM,Gym,1,8
2847,8,42,Fri,AM,Gym,0,7
2848,9,3,Tue,PM,Gym,1,4
2849,11,41,Mon,AM,Gym,1,10
2850,9,34,Mon,AM,Gym,0,10
2851,19,13,Wednesday,AM,Gym,1,12
2852,4,14,Sun,AM,Gym,1,9
2853,10,7,Fri,AM,Class,1,14
2854,16,47,Sun,PM,Class,1,16
2855,12,35,Sun,AM,Class,1,9
2856,9,48,Fri,AM,Gym,1,14
2857,7,22,Fri,AM,Class,1,14
2858,18,41,Sat,AM,Gym,1,8
2859,2,54,Fri,AM,Gym,1,7
2860,14,4,Fri,AM,Gym,0,7
2861,14,52,Mon,PM,Class,1,3
2862,7,8,Mon,AM,Class,1,3
2863,10,44,Sun,AM,Gym,1,9
2864,12,7,Thu,PM,Gym,1,13
2865,24,34,Sat,AM,Class,1,8
2866,9,37,Sat,AM,Gym,1,8
2867,16,9,Sun,AM,Gym,1,9
2868,13,48,Fri,AM,Gym,1,7
2869,11,38,Sun,AM,Gym,1,9
2870,21,42,Fri,AM,Gym,0,14
2871,6,54,Tue,AM,Class,1,4
2872,15,3,Mon,PM,Class,1,10
2873,7,43,Fri,AM,Class,1,7
2874,5,26,Mon,AM,Gym,1,10
2875,14,35,Thu,PM,Gym,1,6
2876,21,50,Fri.,AM,Gym,1,14
2877,11,15,Sun,AM,Class,1,16
2878,7,45,Sat,PM,Gym,1,15
2879,5,23,Sat,AM,Gym,1,15
2880,13,54,Thu,AM,Class,1,13
2881,9,43,Mon,AM,Gym,1,3
2882,14,13,Thu,PM,Gym,1,6
2883,10,23,Sat,AM,Class,1,15
2884,8,38,Fri,AM,Gym,1,7
2885,19,1,Sun,AM,Gym,1,9
2886,10,38,Fri,AM,Gym,0,14
2887,33,39,Fri,AM,Gym,1,14
2888,12,10,Tue,PM,Gym,0,11
2889,8,36,Fri,AM,Gym,1,21
2890,14,36,Fri,AM,Gym,1,21
2891,12,36,Fri,AM,Class,1,21
2892,7,36,Fri,AM,Gym,1,21
2893,10,36,Fri.,AM,Class,0,21
2894,54,36,Mon,AM,Gym,1,17
2895,10,36,Mon,AM,Class,0,17
2896,25,36,Monday,AM,Gym,1,17
2897,10,36,Sat,AM,Gym,1,22
2898,9,36,Sat,AM,Gym,1,22
2899,5,36,Sun,AM,Gym,1,23
2900,15,36,Sun,AM,Gym,1,23
2901,5,36,Sun,AM,Gym,1,23
2902,11,36,Sun,AM,Gym,0,23
2903,2,36,Thu,AM,Gym,1,20
2904,4,36,Thu,AM,Gym,0,20
2905,12,36,Thu,PM,Gym,1,20
2906,9,36,Thu,PM,Gym,1,20
2907,34,36,Thu,AM,Class,1,20
2908,18,36,Thu,AM,Gym,1,20
2909,10,6,Thu,AM,Gym,1,6
2910,10,40,Mon,AM,Gym,1,3
2911,20,55,Mon,AM,Class,1,10
2912,12,5,Mon,AM,Class,1,10
2913,30,31,Sat,AM,Gym,1,8
2914,13,39,Sat,AM,Gym,1,8
2915,28,20,Mon,AM,Gym,1,3
2916,6,51,Sun,AM,Class,1,16
2917,11,50,Fri.,AM,Class,1,7
2918,13,17,Wed,PM,Gym,1,5
2919,48,9,Fri,AM,Gym,1,14
2920,34,55,Tue,AM,Gym,1,11
2921,9,54,Mon,AM,-,0,3
2922,10,34,Fri.,AM,Gym,1,7
2923,9,54,Mon,AM,Class,1,3
2924,27,18,Thu,AM,Class,1,13
2925,7,4,Tue,AM,Class,1,11
2926,11,42,Sat,AM,Gym,1,15
2927,9,23,Fri,AM,Class,1,14
2928,27,25,Thu,PM,Class,1,6
2929,6,35,Thu,PM,Class,1,6
2930,7,43,Tue,AM,Gym,0,11
2931,14,10,Thu,AM,Gym,1,6
2932,23,27,Sat,AM,Class,1,8
2933,15,51,Sun,AM,Gym,1,9
2934,58,2,Fri.,AM,Gym,1,14
2935,18,1,Tue,PM,Class,1,11
2936,11,56,Fri,AM,Gym,0,14
2937,19,55,Fri,AM,Gym,1,7
2938,14,40,Wed,PM,Gym,1,12
2939,18,10,Mon,AM,Class,0,3
2940,54,44,Tue,PM,Gym,1,11
2941,8,28,Fri,AM,Gym,1,7
2942,7,45,Mon,AM,Class,1,3
2943,11,23,Fri,AM,Gym,1,14
2944,7,52,Tue,AM,Class,1,11
2945,11,14,Tue,AM,Gym,1,11
2946,10,19,Thu,AM,Class,1,6
2947,6,16,Thu,PM,Class,1,6
2948,8,21,Mon,AM,Class,0,3
2949,17,18,Sun,AM,Gym,1,9
2950,27,40,Tue,PM,Gym,1,11
2951,5,2,Mon,AM,Gym,1,10
2952,93,29,Sat,AM,Gym,1,15
2953,6,50,Fri,PM,Class,1,7
2954,14,17,Thu,PM,Gym,1,13
2955,10,17,Fri,AM,Class,1,7
2956,2,37,Tue,AM,Gym,1,18
2957,11,37,Wed,PM,Gym,1,19
2958,8,37,Wednesday,PM,Gym,1,19
2959,53,37,Fri,AM,Gym,0,21
2960,25,37,Fri,AM,Class,1,21
2961,7,37,Fri,AM,-,1,21
2962,19,37,Fri,PM,Class,1,21
2963,10,37,Fri,AM,Gym,1,21
2964,4,37,Mon,AM,Class,0,17
2965,14,37,Mon,AM,Gym,1,17
2966,10,37,Mon,PM,Class,0,17
2967,4,37,Mon,AM,Gym,0,17
2968,4,37,Sun,AM,Class,1,23
2969,9,37,Sun,PM,Class,1,23
2970,15,37,Sun,AM,Gym,1,23
2971,10,37,Thu,AM,Gym,1,20
2972,7,37,Thu,AM,Class,1,20
2973,14,37,Thu,AM,Gym,0,20
2974,27,37,Thu,AM,Gym,1,20
2975,11,37,Tue,AM,Gym,1,18
2976,14,37,Tue,PM,Gym,1,18
2977,8,37,Tue,AM,Class,0,18
2978,16,37,Tue,PM,Gym,1,18
2979,8,37,Tue,AM,Class,1,18
2980,14,41,Mon,AM,Class,0,10
2981,22,30,Wed,PM,Class,0,12
2982,6,49,Sun,AM,Class,1,9
2983,13,6,Monday,AM,Gym,0,10
2984,13,44,Wed,PM,Gym,1,12
2985,6,52,Sun,AM,Gym,1,16
2986,50,20,Thu,AM,Class,1,13
2987,25,52,Fri,AM,Gym,1,14
2988,9,15,Thu,PM,Gym,1,6
2989,10,51,Fri,AM,Gym,1,7
2990,22,3,Tue,AM,Gym,1,4
2991,9,13,Fri,AM,Class,1,7
2992,30,32,Sat,AM,Gym,1,8
2993,7,47,Tue,AM,Gym,1,4
2994,31,4,Wed,AM,Gym,1,12
2995,21,43,Sat,AM,Gym,1,15
2996,4,22,Fri,AM,Class,0,7
2997,4,2,Wed,AM,Gym,1,5
2998,54,16,Wednesday,AM,Gym,1,5
2999,20,2,Fri,AM,Class,1,14
3000,9,8,Thu,AM,Gym,1,6
3001,37,46,Mon,AM,Gym,1,10
3002,7,23,Monday,AM,Gym,0,10
3003,6,48,Sun,AM,Gym,1,16
3004,5,2,Fri,PM,Class,0,7
3005,7,51,Sat,AM,Gym,1,8
3006,6,29,Thu,PM,Class,1,6
3007,6,1,Sun,PM,Class,1,16
3008,17,22,Sat,AM,Gym,0,8
3009,7,55,Wed,PM,Gym,1,5
3010,12,33,Mon,AM,Gym,0,10
3011,16,26,Fri,AM,Class,1,7
3012,6,24,Mon,AM,Gym,1,3
3013,21,26,Thu,AM,Gym,1,6
3014,12,20,Sun,AM,Gym,1,16
3015,9,16,Sun,AM,Class,1,16
3016,20,33,Thu,PM,Class,1,13
3017,8,44,Thu,AM,Gym,1,13
3018,6,7,Thu,AM,Gym,1,13
3019,22,10,Wed,AM,Class,1,5
3020,7,56,Sun,AM,Class,1,16
3021,17,10,Sun,AM,Gym,1,16
3022,45,35,Tue,AM,Class,1,4
3023,8,49,Mon,AM,Class,0,10
3024,62,39,Mon,AM,Gym,1,3
3025,17,33,Thu,AM,Class,1,6
3026,18,15,Mon,AM,Gym,1,3
3027,10,42,Thu,PM,Class,1,13
3028,11,21,Thu,PM,Gym,1,6
3029,51,7,Tue,AM,-,1,11
3030,33,47,Sat,AM,Class,1,15
3031,14,38,Tue,PM,Class,1,18
3032,4,38,Tue,AM,Class,1,18
3033,4,38,Tue,PM,Gym,1,18
3034,12,38,Wed,PM,Gym,1,19
3035,8,38,Wednesday,PM,Class,1,19
3036,89,38,Fri,AM,Gym,1,21
3037,3,38,Fri,AM,Gym,1,21
3038,7,38,Fri,AM,Gym,1,21
3039,15,38,Fri,AM,Gym,1,21
3040,17,38,Fri,AM,Gym,1,21
3041,18,38,Fri.,AM,Class,1,21
3042,15,38,Mon,AM,Class,0,17
3043,11,38,Mon,AM,Gym,1,17
3044,37,38,Mon,PM,Class,1,17
3045,14,38,Mon,PM,Gym,1,17
3046,9,38,Mon,AM,Class,1,17
3047,15,38,Sat,PM,Gym,0,22
3048,14,38,Sat,PM,Class,1,22
3049,38,38,Sat,AM,Gym,1,22
3050,6,38,Sun,PM,Gym,1,23
3051,15,38,Sun,AM,Gym,1,23
3052,13,38,Sun,AM,Gym,0,23
3053,10,38,Sun,AM,Gym,1,23
3054,33,38,Sun,AM,Class,1,23
3055,7,1,Fri,AM,Gym,1,7
3056,11,27,Tue,AM,Gym,1,11
3057,4,32,Wed,PM,Gym,1,12
3058,10,46,Fri,AM,Gym,1,14
3059,4,56,Thu,PM,Gym,1,6
3060,10,28,Fri,AM,Class,1,7
3061,11,54,Tue,AM,Gym,1,4
3062,8,45,Fri,AM,Class,1,14
3063,4,40,Sat,AM,Gym,1,15
3064,10,15,Sun,AM,Class,0,16
3065,7,32,Mon,AM,Class,1,3
3066,14,8,Tue,PM,Gym,1,4
3067,19,23,Thu,AM,Gym,1,13
3068,14,14,Sat,AM,Class,1,15
3069,29,14,Sun,AM,Gym,1,9
3070,11,41,Wed,AM,Class,1,5
3071,3,38,Fri,AM,Gym,1,7
3072,22,44,Sun,AM,Class,0,9
3073,11,30,Fri,AM,Gym,1,14
3074,13,1,Sun,PM,Class,1,16
3075,26,15,Thu,PM,Gym,1,13
3076,15,50,Mon,AM,Class,1,3
3077,7,7,Sun,PM,Gym,1,9
3078,22,15,Thu,PM,Gym,1,6
3079,33,11,Fri,AM,Class,1,7
3080,20,16,Sat,PM,Class,1,15
3081,5,24,Tue,PM,Gym,1,11
3082,33,39,Fri,AM,Class,1,7
3083,7,42,Fri,AM,Gym,1,14
3084,42,37,Sat,AM,Gym,1,15
3085,21,28,Sun,AM,Gym,1,9
3086,7,56,Thu,AM,Gym,1,6
3087,14,15,Tue,AM,Gym,1,11
3088,32,36,Sun,AM,Gym,1,16
3089,8,52,Sat,PM,Class,1,15
3090,9,35,Mon,AM,Gym,1,10
3091,23,46,Fri,AM,Gym,1,14
3092,39,20,Sat,AM,Gym,1,15
3093,16,12,Mon,AM,Gym,1,10
3094,57,16,Tue,PM,Gym,1,11
3095,8,55,Sun,AM,Gym,1,16
3096,12,9,Wednesday,AM,Class,1,12
3097,12,35,Thu,PM,Class,1,13
3098,2,39,Wed,AM,Class,1,12
3099,6,50,Mon,AM,Class,1,3
3100,14,34,Sun,AM,Class,1,9
3101,10,36,Mon,AM,Gym,1,3
3102,17,19,Thu,PM,Gym,1,6
3103,13,55,Thu,AM,Gym,1,13
3104,13,39,Thu,AM,Gym,1,20
3105,55,39,Thu,AM,Class,1,20
3106,14,39,Thu,AM,Class,1,20
3107,5,39,Thu,AM,Class,1,20
3108,20,39,Thu,AM,Gym,0,20
3109,24,39,Thu,PM,Class,1,20
3110,18,39,Thu,AM,Gym,1,20
3111,9,39,Tue,AM,Gym,1,18
3112,11,39,Tue,PM,Class,1,18
3113,21,39,Wed,PM,Gym,1,19
3114,8,39,Wed,PM,Class,0,19
3115,6,39,Wed,AM,Gym,1,19
3116,8,39,Fri,AM,Gym,1,21
3117,19,39,Fri,AM,Class,1,21
3118,11,39,Mon,AM,Gym,1,17
3119,5,39,Mon,AM,Gym,1,17
3120,9,39,Mon,PM,Class,1,17
3121,33,39,Mon,AM,Class,1,17
3122,13,39,Mon,AM,Gym,0,17
3123,15,39,Monday,AM,Class,1,17
3124,12,39,Sat,AM,Gym,1,22
3125,16,39,Sat,AM,Gym,0,22
3126,5,39,Sat,AM,Gym,1,22
3127,6,39,Sat,AM,Class,0,22
3128,24,39,Sat,AM,Gym,1,22
3129,53,39,Sat,PM,Gym,1,22
3130,9,39,Sat,AM,Class,1,22
3131,16,39,Sat,AM,Class,1,22
3132,3,39,Sun,PM,Class,0,23
3133,5,39,Sun,AM,Gym,1,23
3134,14,39,Sun,PM,Gym,1,23
3135,7,39,Thu,AM,Class,1,20
3136,28,39,Thu,AM,Gym,1,20
3137,12,46,Tue,AM,Gym,0,4
3138,11,34,Thu,PM,Class,0,6
3139,6,2,Wed,PM,Gym,1,5
3140,6,16,Fri,AM,Gym,1,14
3141,19,12,Fri,AM,Class,1,14
3142,13,55,Mon,AM,Class,1,3
3143,20,38,Thu,AM,Class,1,6
3144,17,40,Sat,AM,Gym,1,15
3145,12,9,Tue,PM,Gym,1,11
3146,52,5,Fri,AM,Class,1,7
3147,23,30,Thu,AM,Class,0,13
3148,55,4,Wed,PM,Class,1,5
3149,5,24,Fri,AM,Gym,0,7
3150,27,26,Mon,AM,Gym,1,3
3151,22,38,Sun,AM,Gym,1,9
3152,8,37,Tue,AM,Gym,1,11
3153,28,50,Mon,AM,Gym,1,10
3154,19,33,Thu,PM,Gym,1,13
3155,15,2,Fri,AM,Gym,0,7
3156,26,15,Mon,AM,Gym,1,3
3157,1,6,Tue,PM,Class,0,11
3158,24,52,Mon,AM,Gym,1,3
3159,11,11,Thu,AM,Gym,0,6
3160,29,24,Sat,AM,Class,1,15
3161,4,13,Tue,PM,Gym,1,4
3162,7,37,Sun,PM,Class,1,9
3163,9,1,Thu,AM,Gym,1,6
3164,24,51,Wed,PM,Gym,1,5
3165,7,30,Mon,AM,Gym,1,10
3166,11,11,Wednesday,PM,Gym,1,12
3167,25,7,Sun,AM,Class,1,16
3168,8,50,Sun,AM,Gym,0,16
3169,19,43,Fri,AM,Class,1,7
3170,13,8,Sun,AM,Gym,1,9
3171,9,35,Sat,AM,Class,1,15
3172,9,12,Thu,AM,Class,1,13
3173,5,30,Mon,PM,Gym,1,3
3174,21,18,Fri.,AM,Gym,1,14
3175,9,47,Sat,AM,Gym,1,15
3176,3,9,Sun,AM,Gym,1,16
3177,6,36,Fri,AM,Class,1,14
3178,4,56,Thu,AM,Gym,1,6
3179,39,28,Wed,PM,Gym,1,5
3180,12,10,Sat,AM,Gym,1,8
3181,25,31,Thu,PM,Gym,1,13
3182,6,13,Mon,AM,Class,1,3
3183,4,12,Mon,AM,Class,1,10
3184,13,47,Wed,PM,Gym,0,12
3185,21,53,Thu,AM,Gym,1,13
3186,15,10,Sun,PM,Class,1,9
3187,20,25,Fri,AM,Gym,1,14
3188,14,40,Tue,AM,Class,0,18
3189,8,40,Tue,AM,Gym,1,18
3190,7,40,Tue,AM,Class,1,18
3191,20,40,Tue,AM,Gym,1,18
3192,5,40,Wed,PM,Class,1,19
3193,7,40,Wed,AM,Gym,1,19
3194,11,40,Fri,AM,Class,0,21
3195,6,40,Fri,AM,Class,0,21
3196,12,40,Fri,AM,Gym,1,21
3197,29,40,Fri,AM,Class,1,21
3198,12,40,Mon,PM,Gym,0,17
3199,26,40,Mon,AM,Gym,1,17
3200,42,40,Mon,AM,Gym,1,17
3201,7,40,Mon,AM,Class,1,17
3202,22,40,Mon,AM,Gym,1,17
3203,5,40,Sat,AM,Class,1,22
3204,12,40,Sat,AM,Gym,1,22
3205,11,40,Sat,AM,Gym,0,22
3206,12,40,Sun,AM,Gym,1,23
3207,6,40,Sun,PM,Class,1,23
3208,16,40,Sun,AM,Class,1,23
3209,6,41,Sat,AM,Class,0,8
3210,10,43,Sat,AM,Class,1,15
3211,69,30,Thu,AM,Class,1,6
3212,14,12,Wed,AM,Gym,1,5
3213,10,4,Tue,AM,Class,1,4
3214,6,2,Fri.,AM,Gym,1,14
3215,20,27,Mon,AM,Gym,1,10
3216,13,51,Sat,AM,Class,1,15
3217,7,30,Wed,PM,Gym,1,12
3218,16,17,Sun,AM,Class,1,9
3219,4,8,Fri,AM,Gym,1,14
3220,6,38,Mon,PM,Class,0,10
3221,15,15,Sun,AM,Gym,1,16
3222,6,50,Thu,PM,Gym,0,13
3223,21,55,Mon,AM,Gym,1,3
3224,5,20,Fri,AM,Class,1,7
3225,14,41,Sat,AM,Class,1,8
3226,16,12,Fri,AM,Gym,1,14
3227,8,11,Monday,AM,Gym,0,10
3228,8,5,Sat,AM,Gym,1,8
3229,7,40,Thu,PM,Gym,0,6
3230,19,29,Thu,AM,Class,0,6
3231,3,6,Mon,AM,Class,1,10
3232,21,52,Mon,AM,Gym,1,10
3233,18,46,Sat,AM,Gym,1,15
3234,9,7,Fri,AM,Gym,1,7
3235,12,33,Thu,AM,Gym,0,6
3236,11,12,Fri,AM,Class,1,14
3237,15,26,Thu,AM,Gym,1,13
3238,28,56,Tue,PM,Class,1,11
3239,29,23,Tue,PM,Gym,1,4
3240,6,52,Thu,PM,Gym,1,13
3241,10,22,Sat,PM,Class,1,8
3242,20,15,Thu,AM,Gym,1,6
3243,17,30,Tue,AM,Gym,1,4
3244,8,13,Mon,PM,Class,1,3
3245,7,40,Thu,PM,Gym,1,6
3246,6,26,Thu,AM,Gym,1,13
3247,31,5,Sun,AM,Class,0,9
3248,11,50,Fri,AM,Gym,1,14
3249,6,5,Thu,AM,Class,1,6
3250,90,4,Mon,AM,Gym,1,10
3251,13,23,Fri,AM,Gym,1,7
3252,5,50,Tue,AM,Gym,0,4
3253,9,9,Fri,AM,Gym,1,7
3254,12,26,Fri,AM,Class,0,7
3255,7,16,Thu,PM,Gym,1,13
3256,16,20,Mon,AM,Class,1,10
3257,14,14,Tue,AM,Class,0,11
3258,17,2,Mon,AM,Gym,1,3
3259,6,50,Mon,AM,Class,0,3
3260,22,30,Sat,AM,Gym,1,15
3261,8,35,Fri,AM,Gym,1,7
3262,13,48,Sun,AM,Class,1,9
3263,10,31,Tue,AM,Gym,1,4
3264,7,7,Mon,PM,Gym,0,3
3265,7,7,Tue,PM,Class,1,4
3266,25,31,Tue,PM,Gym,1,4
